,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:45:06.901536Z,42.38,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:46:06.874473984Z,42.24,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:47:06.911855104Z,42.35,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:48:06.917574912Z,41.47,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:49:06.918827008Z,42.03,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:50:06.9159232Z,42.04,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:51:06.919325184Z,42.1,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:52:06.923009024Z,41.41,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:53:06.91807616Z,42.37,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:54:06.919766784Z,39.06,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
